马戏团的新节目,,,编剧：蒋述仁、丛深{LINE_CUT}摄影：李晰倩{LINE_CUT}作曲：车明{LINE_CUT}顾问：赵凤歧{LINE_CUT}演奏：长影乐团{LINE_CUT}导演：朱文顺、尹一青{LINE_CUT}美术：童景文、李文光{LINE_CUT}录音：阙敬修{LINE_CUT}演出：齐齐哈尔马戏团,郭素琴-张金珠{LINE_CUT}白玫-周瑞莲{LINE_CUT}王文林-张书记{LINE_CUT}李万城-老周头{LINE_CUT}李毅-张万山{LINE_CUT}郑晓君-李桂君{LINE_CUT}黄德禄-马少奎{LINE_CUT}郭素兰-张银珠{LINE_CUT}毕夫-于连福{LINE_CUT}王振荣-陆宏祥{LINE_CUT}赵文瑜-于秀菊{LINE_CUT}钟丹-婉霞{LINE_CUT}邵万林-吴俊青{LINE_CUT}孙瑞信-刘队长,在大跃进中，某市马戏团在党的“百花齐放，推陈出新”的方针指引下，积极发展新节目，为群众服务。驯兽演员张金珠要创造“小动物乐队”，杂技演员张银珠要创造“双咬花”，但都遭到思想保守的母亲——老演员周瑞莲的反对。金珠、银珠姐妹俩在张书记的支持下，通过新旧社会回忆对比，说服了母亲。周瑞莲思想转变后，积极帮助女儿排练节目，并与从国外归来的老演员陆宏祥合作，创造演出了一些新节目。
万木春,,,编剧：潘青、胡苏{LINE_CUT}导演：于彦夫{LINE_CUT}摄影：孟宪弟{LINE_CUT}美术：王兴文{LINE_CUT}作曲：雷振邦{LINE_CUT}录音：王非{LINE_CUT}副导演：张普人{LINE_CUT}演奏：长影乐团,梁音-秦培德{LINE_CUT}郭振清-罗寿堂{LINE_CUT}刘增庆-王振声{LINE_CUT}田烈-龙四海{LINE_CUT}贺小书-玉芬{LINE_CUT}王东甲-李世宽{LINE_CUT}王延盛-省委书记{LINE_CUT}谢洪才-老王{LINE_CUT}张英山-工人甲{LINE_CUT}浦克-姜殿文{LINE_CUT}朱斌-老栾头{LINE_CUT}方化-步青云{LINE_CUT}杨杰-老孙头{LINE_CUT}孙笑非-苟长盛{LINE_CUT}刘振中-老莺儿{LINE_CUT}郑野-金辉{LINE_CUT}崔志中-老张{LINE_CUT}王克善-工人乙,解放初期，党派秦培德到东北某林区担任林业局长.该地暗藏的反革命分子步青云和苟长盛故意把工人的伙食搞得很坏，企图制造事端，煽动落后工人闹事。副局长姜殿文不了解情况，以为是工人罗寿堂带头闹事，下令将罗逮捕。步青云想乘机扩大事态。秦培德赶到，判明了情况，释放了罗，并揭露了反革命分子的阴谋，团结了工人。秦又深入实际，通过调查研究团结了工程技术人员，克服了姜副局长的保守思想，做了红松人工更新的研究，为林业的发展开辟了新的前景。
{LINE_CUT}涧水东流(晋剧),,,编剧：王世荣、韩刚、张万一{LINE_CUT}导演：刘国权{LINE_CUT}摄影：陈民魂{LINE_CUT}美工：孙世祥、纪自强{LINE_CUT}编曲：临猗县郿鄠剧团音乐研究组{LINE_CUT}录音：佟宗德{LINE_CUT}演奏：临猗县郿鄠剧团乐队、长影乐团民族乐队{LINE_CUT}演出：临猗县郿鄠剧团,王秀兰-李小兰{LINE_CUT}李英杰-刘来虎{LINE_CUT}王斌-吕焕玉{LINE_CUT}王灿-刘富锁{LINE_CUT}张俊芳-吕三多妻{LINE_CUT}赵长青-张同志{LINE_CUT}梁笑洲-女夕{LINE_CUT}姚尚武-新春{LINE_CUT}任洪-吕三多{LINE_CUT}杨翠花-吕月菊{LINE_CUT}石金善-吕茂森{LINE_CUT}郭高纪-小贵{LINE_CUT}景雪风-小兰母{LINE_CUT}姚秀珍-春桃{LINE_CUT}陈廷计-小春{LINE_CUT}张晶祥-玉柱,东涧与西涧两社只隔一条河。西涧的女青年李小兰建议两社合修一条水渠解决灌溉问题，得到两社广大干部和群众的赞同，唯独西涧的社长刘来虎怕影响搞副业而极力反对。这样一来，东涧只好单独干了。在东涧修渠的过程中，小兰等人主动进行支援，来虎对此大为不满，撤了小兰机械股长的职务，并勒令她写检查，小兰妈也责怪女儿不该顶撞社长。小兰项住了这一切压力，并和其他几名青年一起给来虎写了大字报，批评他在抗早的紧要关头抽出人力和车马跑买卖搞运输，影响抗早，以及他的主观粗暴、本位主义的作风。党支部书记也对来虎进行批评帮助。来虎感到很委屈。这时，东涧主动调来劳力物力，支援西涧抗旱，这一行动感动了来虎，他开始认识到了自己的错误，表示一定要和东涧联合修渠。
冬梅,,,编剧：林杉{LINE_CUT}摄影：王启民、常彦{LINE_CUT}作曲：张棣昌{LINE_CUT}导演：王炎{LINE_CUT}美术：汪滔{LINE_CUT}录音：陈文渊{LINE_CUT}副导演：荆杰{LINE_CUT}剪接：王德安{LINE_CUT}化妆：杨树栋{LINE_CUT}演奏：长影乐团{LINE_CUT}指挥：尹升山,白杨-李冬梅{LINE_CUT}杨启天-小赵{LINE_CUT}白英宽-张班长{LINE_CUT}程晨-老四嫂{LINE_CUT}张凤翔-魏政委{LINE_CUT}马魉夫-大光爹{LINE_CUT}吴凤兰-芝秀{LINE_CUT}印质明-王大东{LINE_CUT}周文彬-孙主任{LINE_CUT}卢桂兰-小妹子{LINE_CUT}马世达-陈排长{LINE_CUT}李方城-老四哥{LINE_CUT}张生-王福生{LINE_CUT}蓝群-李吉生{LINE_CUT}张冲霄-大光{LINE_CUT}刘伯弘-秀姑{LINE_CUT}田烈-顾总指辉{LINE_CUT}李林-马家辉,一九三四年秋，红军某团团长王大东随红军北上抗日，其妻冬梅(红军指导员)因怀孕留在地方工作。在与党组织失去联系的情况下，冬梅同一些伤员组成游击队，惩处叛徒马家辉，打击敌人。国民党保安团孙主任派特务冒充我通讯员，诱骗冬梅下山，使游击队受到伏击，冬梅被俘，后被营救出来。抗战爆发前夕，冬梅根据党组织的指示，以共产党驻军代表的身份，下山与国民党谈判。在谈判席上，冬梅严词以对，被孙主任无理扣留。后，王大东作为新四军代表到达瑞金，冬梅在群众声援下，才获释放，夫妻得到相会。
暑假的礼物,,,编剧：安徽省怀远县电影剧本创作 小组集体，蒋庆棣执笔{LINE_CUT}{LINE_CUT}{LINE_CUT}导演：蔡振亚{LINE_CUT}{LINE_CUT}摄影：冯桂廷                        美术：李 凡{LINE_CUT}作曲：林雷松、阎祝华                录音：张剑平 副导演：韩 敏  演奏：长影乐团 指挥：尹升山,黄启明-王小柱{LINE_CUT}崔娟娟-何小榴{LINE_CUT}于春燕-魏林{LINE_CUT}张建文-张士炎{LINE_CUT}张亚力-何栓子{LINE_CUT}姜吉-贾萍{LINE_CUT}叶琳琅-李敏{LINE_CUT}薛彦东-何传伦{LINE_CUT}顾谦-王爷爷{LINE_CUT}刘振中-洪书记,大跃进期间，淮河岸边某小学的一群少先队员为支援农业机械化，在暑假期间捡麦穗、收集废钢铁，集累资金买拖拉机。他们在李老师和公社洪书记的帮助下，克服困难，从淮河里打捞出两口八千斤重的大铁钟，并试制成功了土化肥，将这些作为暑假的礼物献给了公社。
洪湖赤卫队,,,改编：集体，梅少山、张敬安执笔{LINE_CUT}导演：谢添、陈方千、徐枫{LINE_CUT}摄影：钱江、陈国良{LINE_CUT}美术：俞翼如、晓滨{LINE_CUT}作曲：张敬安、欧阳谦叔 {LINE_CUT}录音：吕宪昌、张家克{LINE_CUT}剪辑：朱小勤{LINE_CUT}化妆：张竟{LINE_CUT}照明：王福琛{LINE_CUT}制片主任：纪少岚、曹增银{LINE_CUT}演奏：湖北省实验歌剧团乐队{LINE_CUT}指挥：欧阳谦叔,王玉珍-韩英{LINE_CUT}傅凌-秋菊{LINE_CUT}章继超-克虎{LINE_CUT}程学钦-小刘{LINE_CUT}周森冠-胡子爹{LINE_CUT}夏奎斌-刘闯{LINE_CUT}陈仁萱-黑牯{LINE_CUT}王正相-春生{LINE_CUT}刘淑琪-韩母{LINE_CUT}李金梅-小红{LINE_CUT}徐彬-王三{LINE_CUT}彭洪钧-王金标{LINE_CUT}陈金鹏-彭霸天{LINE_CUT}刘利-老么{LINE_CUT}封顺-敌探{LINE_CUT}程小峰-小保{LINE_CUT}谢添-张副官{LINE_CUT}曹增银-冯团长{LINE_CUT}郭秉-马连长,根据湖北省实验歌剧团同名歌剧改编。{LINE_CUT}一九三○年夏，洪湖地区的彭家墩土豪彭霸天乘红军离开洪湖开辟新区之际，勾结国民党保安团冯团长，进攻红军湘鄂西洪湖根据地。洪湖赤卫队党支部书记韩英和大队长刘闯，率赤卫队主动撤退，并在我打入敌保安团的地下党员张副官的配合下，巧袭彭家墩，夺得了敌人的武器弹药。彭霸天恼羞成怒，威逼群众供出韩英和赤卫队的下落。韩英为拯救乡亲，挺身而出，因此被捕。彭霸天千方百计地威逼韩英，却始终没有从韩英口里得到半点东西。彭霸天又抓来韩英母亲，想以母女之情打动韩英，也遭到失败，于是决定杀害韩英。打入敌人内部的张副官为掩护韩英脱离虎口而壮烈牺牲。韩英脱险后，继续领导赤卫队和敌人进行斗争。最后，配合贺龙总指挥率领的红二军团消灭了敌人。
暴风骤雨,,,改编：林兰{LINE_CUT}导演：谢铁骊{LINE_CUT}摄影；吴生汉{LINE_CUT}美术：程荣远{LINE_CUT}作曲：李焕之{LINE_CUT}录音：陈燕嬉{LINE_CUT}剪辑：傅正义{LINE_CUT}照明：徐和庆、赵树平{LINE_CUT}化妆：缪瑞青{LINE_CUT}副导演：于清{LINE_CUT}制片主任：张起{LINE_CUT}演奏：新影乐团{LINE_CUT}指挥：冯光涛,于洋-肖队长{LINE_CUT}鲁非-白玉山{LINE_CUT}赵子岳-老孙头{LINE_CUT}葛存壮-刘胜{LINE_CUT}王延盛-李政委{LINE_CUT}周森冠-刘德山{LINE_CUT}李建国-杨福元{LINE_CUT}吴素琴-白大嫂{LINE_CUT}张云芳-赵大嫂{LINE_CUT}陈志坚-韩长脖{LINE_CUT}李环-大老婆{LINE_CUT}戚丽-韩爱贞{LINE_CUT}王斑-杜善人{LINE_CUT}曹增银-韩老七{LINE_CUT}安震江-张富英{LINE_CUT}高保成-赵玉林{LINE_CUT}李百万-郭全海{LINE_CUT}阎增和-老田头{LINE_CUT}赵万德-小王{LINE_CUT}于中义-张营长{LINE_CUT}俞启定-小猪信{LINE_CUT}郑建民-万健{LINE_CUT}俞平-刘桂兰{LINE_CUT}黄素影-田大娘{LINE_CUT}方辉-李青山{LINE_CUT}莽一萍-小老婆{LINE_CUT}周婷-小糜子{LINE_CUT}李健-杜妻{LINE_CUT}刘季云-韩老六{LINE_CUT}刘影-唐抓子,根据周立波同名小说改编。{LINE_CUT}一九四六年，东北某解放区。我军一支农村土改工作队在肖祥队长领导下，来到元茂屯，发动群众进行土改。恶霸地主韩老六和钻进农会的坏人张富英进行破坏；群众对党的土改政策也很不了解。肖队长一方面揭露地主的阴谋；另一方面，深入发动群众，培养农民积极分子赵玉林、郭全海等，改组农会，与恶霸地主韩老六展开斗争。韩老六勾结国民党武装残余袭击工作队，肖队长带领农民自卫队消灭了国民党武装残余，活捉了韩老六。赵玉林在战斗中牺牲。最后，元茂屯的翻身农民终于打垮了地主势力，完成了土地改革的任务，他们积极生产，踊跃报名参军，有力地支援了人民解放战争。
春雷(歌剧),,,改编：海啸、侣朋、凌子风、朱今明{LINE_CUT}摄影：朱今明{LINE_CUT}导演：凌子风、倡朋{LINE_CUT}美工：池宁、杨予和、陈翼云{LINE_CUT}作曲：陈紫、杜宇{LINE_CUT}录音：吕宪昌、傅英杰{LINE_CUT}作词：海啸{LINE_CUT}照明：张海山{LINE_CUT}化妆：孙月梅{LINE_CUT}剪辑：齐玉玲{LINE_CUT}副导演：苏菲、马路{LINE_CUT}制片主任：何云{LINE_CUT}演出：中央歌剧舞剧院{LINE_CUT}演奏：中央歌舞剧院民族管弦乐队{LINE_CUT}指挥：刘沫、秋里,魏秉哲-唐震{LINE_CUT}华松如-潘亚雄{LINE_CUT}罗民池-潘大爹{LINE_CUT}郭兰英-满妹子{LINE_CUT}柳万雨-叶小荣{LINE_CUT}于莲芝-柳老娘{LINE_CUT}关云阶-毛伢子{LINE_CUT}谭雅涛-易宗秀{LINE_CUT}方元-潘荣斋{LINE_CUT}李珂-李国梁{LINE_CUT}王嘉祥-潘三{LINE_CUT}于夫-潘福{LINE_CUT}纪恒普-龙赖子,第一次国内革命战争时期，某县莲湖乡党的负责人潘亚雄受党的指示，返乡组织农民武装夺取政权。北伐军军官李国梁给大地主潘荣斋送来密信，叫他暂时躲避，日后卷土重来。潘荣斋一面准备潜逃，一面密谋破坏农会，其阴谋被潘亚雄发现，潘荣斋立即扣押了潘亚雄和农运积极分子满妹子。县农会负责人唐震得知这一消息，不顾县农会委员易宗秀的反对，带领农民攻破了潘家大屋，但潘荣斋却被易宗秀放走。莲湖乡的土豪劣绅被打倒以后，农民成立农会，分享胜利果实。之后，发生了“马日事变”，李国梁和潘荣斋乘机配合行动，准备血洗城乡。唐震动员纠察队武装保卫革命。易宗秀不顾群众反对，根据陈独秀的指示解散纠察队，使革命力量遭到损失，潘亚雄和许多纠察队员牺牲。但是，革命力量又重新聚集起来，展开了新的斗争。
北大荒人,,,改编：牡丹江农垦局文工团集体创作，小范执笔{LINE_CUT}导演：崔嵬、陈怀皑{LINE_CUT}摄影：聂晶{LINE_CUT}美术：秦威{LINE_CUT}作曲：瞿希贤、张文纲、罗忠熔{LINE_CUT}录音：陈燕嬉{LINE_CUT}副导演：张荣、刘春霖{LINE_CUT}化妆：孙鸿魁{LINE_CUT}剪辑：傅正义{LINE_CUT}照明：赵新鸣{LINE_CUT}特技摄影：张尔瓒{LINE_CUT}特技美术：刘鸿文{LINE_CUT}制片主任：胡其明{LINE_CUT}演奏：新影乐团{LINE_CUT}指挥：冯光涛,张平-高建民{LINE_CUT}于绍康-纪庆山{LINE_CUT}刘书林-江志红{LINE_CUT}朱承鉴-胡云鹏{LINE_CUT}林心忠-尤通{LINE_CUT}毕松友-韩长兴{LINE_CUT}崔嵬-黄老清{LINE_CUT}王炳彧-车向阳{LINE_CUT}袁玫-黄燕子{LINE_CUT}王亦满-刘学景{LINE_CUT}王志泉-魏大成{LINE_CUT}武承哲-小吴{LINE_CUT}丁继昌-老秦,根据同名话剧改编。{LINE_CUT}一九五八年，从部队转业的高建民带领一批复员军人，到北大荒雁窝岛垦荒。在这里，高遇见了十八年前牺牲的战友黄永和的父亲黄老清和被高救过的小姑娘燕子。农场副场长纪庆山凭着老经验，认为雁窝岛不适于建农场，主张先修路后进岛。党委书记高建民在老猎人黄老清的帮助下，依靠群众，将机车开到岛上。{LINE_CUT}在征服低洼地时，高又顶住了纪的保守思想，和群众一道改装机车，扩大耕种面积。黄又帮助他们把急需物资运到岛上。最后，他们终于在荒岛上建成农场，并获得了大丰收。
51号兵站,,,编剧：张渭清、梁心、刘泉{LINE_CUT}导演：刘琼{LINE_CUT}摄影：邱以仁{LINE_CUT}美术：丁辰、张万鸿{LINE_CUT}作曲：向异{LINE_CUT}录音：陆仲伯{LINE_CUT}导演助理：廖瑞群{LINE_CUT}化妆：乐羽侯{LINE_CUT}剪辑：侯佩珍{LINE_CUT}制片：马志成、陈荣轩{LINE_CUT}演奏：上影乐团{LINE_CUT}指挥：陈传熙,梁波罗-梁洪{LINE_CUT}高博-吴朋{LINE_CUT}周瀚-周师傅{LINE_CUT}茂路-葛老大{LINE_CUT}孙道临-政委{LINE_CUT}张翼-老杨{LINE_CUT}顾也鲁-宋先生{LINE_CUT}孙永平-小孙{LINE_CUT}曹铎-葛海生{LINE_CUT}李纬-马浮根{LINE_CUT}邓楠-黄元龙{LINE_CUT}任申-朱副官{LINE_CUT}李保罗-龟田{LINE_CUT}毕克-王情报员{LINE_CUT}邓楠-黄元龙{LINE_CUT}任申-朱副官{LINE_CUT}{LINE_CUT},抗日战争时期，我苏中根据地新四军设在上海的一个地下兵站被破坏后，新四军干部梁洪奉命到兵站工作。梁以封建帮会头子范金生门徒“小老大”的名义作掩护，与范的大徒弟吴淞巡防团长黄元龙拉上了关系。日本情报头子龟田对梁的突然而来，非常怀疑，表面上提升黄当吴淞要塞司令，统管吴淞防区，企图引诱我地下兵站利用黄的地位进行活动，暴露目标，暗中命情报科长马浮根进行监视。梁将计就计，利用与黄合伙经商的名义，故意先运一批日用百货通过吴淞去迷惑敌人。马怀疑这批货是兵站偷运的军事物资，不顾黄的情面，强行检查，结果一无所获，因而加深了与黄的矛盾。之后，梁利用黄、马之间的矛盾，运送一批军用物资前往苏中根据地，启运前被马侦知，暗派特务监视，企图在提货时一网打尽我地下兵站人员。我地下兵站人员冒充日本宪兵，巧妙地取走了这批军用物资。船行至吴淞口时，马带人突然跟踪而至。梁争取黄元龙打死了马浮根，并调黄的巡逻艇作掩护，将军用物资运回根据地。
